Date,Item_Name,Day_of_Week,Local_Temperature,Is_Flu_Season,Quantity_Dispensed
2024-12-08,Cough Syrup,6,5.5,1,4
2024-12-08,Flu Vaccines,6,5.5,1,5
2024-12-08,Paracetamol,6,5.5,1,5
2024-12-09,Amoxicillin,0,3.7,1,16
2024-12-09,Bandages,0,3.7,1,9
2024-12-09,Cough Syrup,0,3.7,1,27
2024-12-09,Flu Vaccines,0,3.7,1,13
2024-12-09,Paracetamol,0,3.7,1,38
2024-12-10,Amoxicillin,1,16.2,1,9
2024-12-10,Bandages,1,16.2,1,7
2024-12-10,Cough Syrup,1,16.2,1,23
2024-12-10,Flu Vaccines,1,16.2,1,20
2024-12-10,Paracetamol,1,16.2,1,36
2024-12-11,Amoxicillin,2,11.7,1,12
2024-12-11,Bandages,2,11.7,1,4
2024-12-11,Cough Syrup,2,11.7,1,24
2024-12-11,Flu Vaccines,2,11.7,1,21
2024-12-11,Paracetamol,2,11.7,1,23
2024-12-12,Amoxicillin,3,13.3,1,17
2024-12-12,Bandages,3,13.3,1,9
2024-12-12,Cough Syrup,3,13.3,1,18
2024-12-12,Flu Vaccines,3,13.3,1,31
2024-12-12,Paracetamol,3,13.3,1,12
2024-12-13,Amoxicillin,4,13.9,1,13
2024-12-13,Bandages,4,13.9,1,5
2024-12-13,Cough Syrup,4,13.9,1,29
2024-12-13,Flu Vaccines,4,13.9,1,38
2024-12-13,Paracetamol,4,13.9,1,24
2024-12-14,Amoxicillin,5,5.8,1,10
2024-12-14,Bandages,5,5.8,1,3
2024-12-14,Cough Syrup,5,5.8,1,14
2024-12-14,Flu Vaccines,5,5.8,1,19
2024-12-14,Paracetamol,5,5.8,1,20
2024-12-15,Amoxicillin,6,8.1,1,3
2024-12-15,Bandages,6,8.1,1,2
2024-12-15,Cough Syrup,6,8.1,1,5
2024-12-15,Flu Vaccines,6,8.1,1,7
2024-12-15,Paracetamol,6,8.1,1,9
2024-12-16,Amoxicillin,0,8.4,1,23
2024-12-16,Bandages,0,8.4,1,6
2024-12-16,Cough Syrup,0,8.4,1,30
2024-12-16,Flu Vaccines,0,8.4,1,31
2024-12-16,Paracetamol,0,8.4,1,32
2024-12-17,Amoxicillin,1,7.2,1,9
2024-12-17,Bandages,1,7.2,1,10
2024-12-17,Cough Syrup,1,7.2,1,31
2024-12-17,Flu Vaccines,1,7.2,1,30
2024-12-17,Paracetamol,1,7.2,1,34
2024-12-18,Amoxicillin,2,4.5,1,13
2024-12-18,Bandages,2,4.5,1,6
2024-12-18,Cough Syrup,2,4.5,1,17
2024-12-18,Flu Vaccines,2,4.5,1,27
2024-12-18,Paracetamol,2,4.5,1,36
2024-12-19,Amoxicillin,3,14.5,1,17
2024-12-19,Bandages,3,14.5,1,9
2024-12-19,Cough Syrup,3,14.5,1,25
2024-12-19,Flu Vaccines,3,14.5,1,27
2024-12-19,Paracetamol,3,14.5,1,35
2024-12-20,Amoxicillin,4,12.5,1,12
2024-12-20,Bandages,4,12.5,1,6
2024-12-20,Cough Syrup,4,12.5,1,25
2024-12-20,Flu Vaccines,4,12.5,1,26
2024-12-20,Paracetamol,4,12.5,1,8
2024-12-21,Amoxicillin,5,15.3,1,10
2024-12-21,Bandages,5,15.3,1,5
2024-12-21,Cough Syrup,5,15.3,1,14
2024-12-21,Flu Vaccines,5,15.3,1,18
2024-12-21,Paracetamol,5,15.3,1,22
2024-12-22,Amoxicillin,6,1.1,1,3
2024-12-22,Bandages,6,1.1,1,2
2024-12-22,Cough Syrup,6,1.1,1,5
2024-12-22,Flu Vaccines,6,1.1,1,3
2024-12-22,Paracetamol,6,1.1,1,3
2024-12-23,Amoxicillin,0,7.3,1,6
2024-12-23,Bandages,0,7.3,1,9
2024-12-23,Cough Syrup,0,7.3,1,23
2024-12-23,Flu Vaccines,0,7.3,1,28
2024-12-23,Paracetamol,0,7.3,1,18
2024-12-24,Amoxicillin,1,15.6,1,22
2024-12-24,Bandages,1,15.6,1,5
2024-12-24,Cough Syrup,1,15.6,1,21
2024-12-24,Flu Vaccines,1,15.6,1,22
2024-12-24,Paracetamol,1,15.6,1,26
2024-12-25,Amoxicillin,2,11.7,1,14
2024-12-25,Bandages,2,11.7,1,11
2024-12-25,Cough Syrup,2,11.7,1,25
2024-12-25,Flu Vaccines,2,11.7,1,24
2024-12-25,Paracetamol,2,11.7,1,30
2024-12-26,Amoxicillin,3,0.8,1,10
2024-12-26,Bandages,3,0.8,1,4
2024-12-26,Cough Syrup,3,0.8,1,14
2024-12-26,Flu Vaccines,3,0.8,1,25
2024-12-26,Paracetamol,3,0.8,1,15
2024-12-27,Amoxicillin,4,11.0,1,15
2024-12-27,Bandages,4,11.0,1,12
2024-12-27,Cough Syrup,4,11.0,1,32
2024-12-27,Flu Vaccines,4,11.0,1,24
2024-12-27,Paracetamol,4,11.0,1,22
2024-12-28,Amoxicillin,5,3.5,1,11
2024-12-28,Bandages,5,3.5,1,3
2024-12-28,Cough Syrup,5,3.5,1,15
2024-12-28,Flu Vaccines,5,3.5,1,17
2024-12-28,Paracetamol,5,3.5,1,22
2024-12-29,Amoxicillin,6,15.1,1,3
2024-12-29,Bandages,6,15.1,1,2
2024-12-29,Cough Syrup,6,15.1,1,4
2024-12-29,Flu Vaccines,6,15.1,1,5
2024-12-29,Paracetamol,6,15.1,1,7
2024-12-30,Amoxicillin,0,8.9,1,14
2024-12-30,Bandages,0,8.9,1,6
2024-12-30,Cough Syrup,0,8.9,1,30
2024-12-30,Flu Vaccines,0,8.9,1,30
2024-12-30,Paracetamol,0,8.9,1,14
2024-12-31,Amoxicillin,1,12.8,1,9
2024-12-31,Bandages,1,12.8,1,10
2024-12-31,Cough Syrup,1,12.8,1,22
2024-12-31,Flu Vaccines,1,12.8,1,27
2024-12-31,Paracetamol,1,12.8,1,29
2025-01-01,Amoxicillin,2,7.8,1,6
2025-01-01,Bandages,2,7.8,1,8
2025-01-01,Cough Syrup,2,7.8,1,25
2025-01-01,Flu Vaccines,2,7.8,1,23
2025-01-01,Paracetamol,2,7.8,1,47
2025-01-02,Amoxicillin,3,11.5,1,13
2025-01-02,Bandages,3,11.5,1,5
2025-01-02,Cough Syrup,3,11.5,1,21
2025-01-02,Flu Vaccines,3,11.5,1,21
2025-01-02,Paracetamol,3,11.5,1,22
2025-01-03,Amoxicillin,4,13.4,1,22
2025-01-03,Bandages,4,13.4,1,10
2025-01-03,Cough Syrup,4,13.4,1,27
2025-01-03,Flu Vaccines,4,13.4,1,29
2025-01-03,Paracetamol,4,13.4,1,24
2025-01-04,Amoxicillin,5,12.4,1,5
2025-01-04,Bandages,5,12.4,1,4
2025-01-04,Cough Syrup,5,12.4,1,17
2025-01-04,Flu Vaccines,5,12.4,1,14
2025-01-04,Paracetamol,5,12.4,1,23
2025-01-05,Amoxicillin,6,15.4,1,5
2025-01-05,Bandages,6,15.4,1,2
2025-01-05,Cough Syrup,6,15.4,1,5
2025-01-05,Flu Vaccines,6,15.4,1,5
2025-01-05,Paracetamol,6,15.4,1,4
2025-01-06,Amoxicillin,0,3.3,1,18
2025-01-06,Bandages,0,3.3,1,10
2025-01-06,Cough Syrup,0,3.3,1,19
2025-01-06,Flu Vaccines,0,3.3,1,40
2025-01-06,Paracetamol,0,3.3,1,23
2025-01-07,Amoxicillin,1,8.1,1,14
2025-01-07,Bandages,1,8.1,1,12
2025-01-07,Cough Syrup,1,8.1,1,19
2025-01-07,Flu Vaccines,1,8.1,1,23
2025-01-07,Paracetamol,1,8.1,1,30
2025-01-08,Amoxicillin,2,3.7,1,19
2025-01-08,Bandages,2,3.7,1,10
2025-01-08,Cough Syrup,2,3.7,1,29
2025-01-08,Flu Vaccines,2,3.7,1,30
2025-01-08,Paracetamol,2,3.7,1,27
2025-01-09,Amoxicillin,3,8.3,1,11
2025-01-09,Bandages,3,8.3,1,4
2025-01-09,Cough Syrup,3,8.3,1,23
2025-01-09,Flu Vaccines,3,8.3,1,40
2025-01-09,Paracetamol,3,8.3,1,19
2025-01-10,Amoxicillin,4,12.4,1,17
2025-01-10,Bandages,4,12.4,1,1
2025-01-10,Cough Syrup,4,12.4,1,26
2025-01-10,Flu Vaccines,4,12.4,1,25
2025-01-10,Paracetamol,4,12.4,1,35
2025-01-11,Amoxicillin,5,8.9,1,6
2025-01-11,Bandages,5,8.9,1,5
2025-01-11,Cough Syrup,5,8.9,1,17
2025-01-11,Flu Vaccines,5,8.9,1,20
2025-01-11,Paracetamol,5,8.9,1,19
2025-01-12,Amoxicillin,6,12.1,1,3
2025-01-12,Bandages,6,12.1,1,1
2025-01-12,Cough Syrup,6,12.1,1,4
2025-01-12,Flu Vaccines,6,12.1,1,5
2025-01-12,Paracetamol,6,12.1,1,10
2025-01-13,Amoxicillin,0,7.9,1,13
2025-01-13,Bandages,0,7.9,1,4
2025-01-13,Cough Syrup,0,7.9,1,21
2025-01-13,Flu Vaccines,0,7.9,1,22
2025-01-13,Paracetamol,0,7.9,1,39
2025-01-14,Amoxicillin,1,8.9,1,13
2025-01-14,Bandages,1,8.9,1,14
2025-01-14,Cough Syrup,1,8.9,1,27
2025-01-14,Flu Vaccines,1,8.9,1,20
2025-01-14,Paracetamol,1,8.9,1,54
2025-01-15,Amoxicillin,2,2.1,1,5
2025-01-15,Bandages,2,2.1,1,8
2025-01-15,Cough Syrup,2,2.1,1,13
2025-01-15,Flu Vaccines,2,2.1,1,23
2025-01-15,Paracetamol,2,2.1,1,48
2025-01-16,Amoxicillin,3,11.6,1,19
2025-01-16,Bandages,3,11.6,1,6
2025-01-16,Cough Syrup,3,11.6,1,21
2025-01-16,Flu Vaccines,3,11.6,1,22
2025-01-16,Paracetamol,3,11.6,1,19
2025-01-17,Amoxicillin,4,5.0,1,18
2025-01-17,Bandages,4,5.0,1,7
2025-01-17,Cough Syrup,4,5.0,1,17
2025-01-17,Flu Vaccines,4,5.0,1,26
2025-01-17,Paracetamol,4,5.0,1,38
2025-01-18,Amoxicillin,5,23.1,1,5
2025-01-18,Bandages,5,23.1,1,5
2025-01-18,Cough Syrup,5,23.1,1,20
2025-01-18,Flu Vaccines,5,23.1,1,18
2025-01-18,Paracetamol,5,23.1,1,26
2025-01-19,Amoxicillin,6,9.7,1,4
2025-01-19,Bandages,6,9.7,1,1
2025-01-19,Cough Syrup,6,9.7,1,4
2025-01-19,Flu Vaccines,6,9.7,1,3
2025-01-19,Paracetamol,6,9.7,1,8
2025-01-20,Amoxicillin,0,16.2,1,12
2025-01-20,Bandages,0,16.2,1,8
2025-01-20,Cough Syrup,0,16.2,1,12
2025-01-20,Flu Vaccines,0,16.2,1,31
2025-01-20,Paracetamol,0,16.2,1,29
2025-01-21,Amoxicillin,1,16.0,1,12
2025-01-21,Bandages,1,16.0,1,7
2025-01-21,Cough Syrup,1,16.0,1,17
2025-01-21,Flu Vaccines,1,16.0,1,25
2025-01-21,Paracetamol,1,16.0,1,11
2025-01-22,Amoxicillin,2,7.0,1,3
2025-01-22,Bandages,2,7.0,1,7
2025-01-22,Cough Syrup,2,7.0,1,19
2025-01-22,Flu Vaccines,2,7.0,1,32
2025-01-22,Paracetamol,2,7.0,1,38
2025-01-23,Amoxicillin,3,13.0,1,18
2025-01-23,Bandages,3,13.0,1,10
2025-01-23,Cough Syrup,3,13.0,1,34
2025-01-23,Flu Vaccines,3,13.0,1,29
2025-01-23,Paracetamol,3,13.0,1,22
2025-01-24,Amoxicillin,4,10.4,1,22
2025-01-24,Bandages,4,10.4,1,6
2025-01-24,Cough Syrup,4,10.4,1,25
2025-01-24,Flu Vaccines,4,10.4,1,32
2025-01-24,Paracetamol,4,10.4,1,34
2025-01-25,Amoxicillin,5,11.5,1,10
2025-01-25,Bandages,5,11.5,1,6
2025-01-25,Cough Syrup,5,11.5,1,18
2025-01-25,Flu Vaccines,5,11.5,1,21
2025-01-25,Paracetamol,5,11.5,1,19
2025-01-26,Amoxicillin,6,4.8,1,3
2025-01-26,Bandages,6,4.8,1,1
2025-01-26,Cough Syrup,6,4.8,1,3
2025-01-26,Flu Vaccines,6,4.8,1,4
2025-01-26,Paracetamol,6,4.8,1,9
2025-01-27,Amoxicillin,0,8.1,1,7
2025-01-27,Bandages,0,8.1,1,11
2025-01-27,Cough Syrup,0,8.1,1,33
2025-01-27,Flu Vaccines,0,8.1,1,24
2025-01-27,Paracetamol,0,8.1,1,30
2025-01-28,Amoxicillin,1,6.7,1,19
2025-01-28,Bandages,1,6.7,1,5
2025-01-28,Cough Syrup,1,6.7,1,21
2025-01-28,Flu Vaccines,1,6.7,1,29
2025-01-28,Paracetamol,1,6.7,1,19
2025-01-29,Amoxicillin,2,13.0,1,10
2025-01-29,Bandages,2,13.0,1,9
2025-01-29,Cough Syrup,2,13.0,1,22
2025-01-29,Flu Vaccines,2,13.0,1,28
2025-01-29,Paracetamol,2,13.0,1,34
2025-01-30,Amoxicillin,3,6.5,1,17
2025-01-30,Bandages,3,6.5,1,3
2025-01-30,Cough Syrup,3,6.5,1,18
2025-01-30,Flu Vaccines,3,6.5,1,20
2025-01-30,Paracetamol,3,6.5,1,32
2025-01-31,Amoxicillin,4,10.5,1,13
2025-01-31,Bandages,4,10.5,1,8
2025-01-31,Cough Syrup,4,10.5,1,29
2025-01-31,Flu Vaccines,4,10.5,1,24
2025-01-31,Paracetamol,4,10.5,1,36
2025-02-01,Amoxicillin,5,12.3,1,4
2025-02-01,Bandages,5,12.3,1,4
2025-02-01,Cough Syrup,5,12.3,1,14
2025-02-01,Flu Vaccines,5,12.3,1,13
2025-02-01,Paracetamol,5,12.3,1,22
2025-02-02,Amoxicillin,6,11.7,1,4
2025-02-02,Bandages,6,11.7,1,2
2025-02-02,Cough Syrup,6,11.7,1,6
2025-02-02,Flu Vaccines,6,11.7,1,5
2025-02-02,Paracetamol,6,11.7,1,8
2025-02-03,Amoxicillin,0,20.1,1,20
2025-02-03,Bandages,0,20.1,1,12
2025-02-03,Cough Syrup,0,20.1,1,23
2025-02-03,Flu Vaccines,0,20.1,1,29
2025-02-03,Paracetamol,0,20.1,1,32
2025-02-04,Amoxicillin,1,5.9,1,22
2025-02-04,Bandages,1,5.9,1,10
2025-02-04,Cough Syrup,1,5.9,1,19
2025-02-04,Flu Vaccines,1,5.9,1,26
2025-02-04,Paracetamol,1,5.9,1,34
2025-02-05,Amoxicillin,2,7.0,1,15
2025-02-05,Bandages,2,7.0,1,8
2025-02-05,Cough Syrup,2,7.0,1,40
2025-02-05,Flu Vaccines,2,7.0,1,20
2025-02-05,Paracetamol,2,7.0,1,49
2025-02-06,Amoxicillin,3,15.1,1,21
2025-02-06,Bandages,3,15.1,1,5
2025-02-06,Cough Syrup,3,15.1,1,34
2025-02-06,Flu Vaccines,3,15.1,1,32
2025-02-06,Paracetamol,3,15.1,1,22
2025-02-07,Amoxicillin,4,19.9,1,12
2025-02-07,Bandages,4,19.9,1,9
2025-02-07,Cough Syrup,4,19.9,1,30
2025-02-07,Flu Vaccines,4,19.9,1,35
2025-02-07,Paracetamol,4,19.9,1,26
2025-02-08,Amoxicillin,5,10.2,1,10
2025-02-08,Bandages,5,10.2,1,4
2025-02-08,Cough Syrup,5,10.2,1,13
2025-02-08,Flu Vaccines,5,10.2,1,16
2025-02-08,Paracetamol,5,10.2,1,2
2025-02-09,Amoxicillin,6,18.8,1,4
2025-02-09,Bandages,6,18.8,1,1
2025-02-09,Cough Syrup,6,18.8,1,4
2025-02-09,Flu Vaccines,6,18.8,1,5
2025-02-09,Paracetamol,6,18.8,1,5
2025-02-10,Amoxicillin,0,4.3,1,18
2025-02-10,Bandages,0,4.3,1,10
2025-02-10,Cough Syrup,0,4.3,1,23
2025-02-10,Flu Vaccines,0,4.3,1,29
2025-02-10,Paracetamol,0,4.3,1,36
2025-02-11,Amoxicillin,1,9.8,1,17
2025-02-11,Bandages,1,9.8,1,3
2025-02-11,Cough Syrup,1,9.8,1,21
2025-02-11,Flu Vaccines,1,9.8,1,25
2025-02-11,Paracetamol,1,9.8,1,24
2025-02-12,Amoxicillin,2,7.5,1,13
2025-02-12,Bandages,2,7.5,1,6
2025-02-12,Cough Syrup,2,7.5,1,31
2025-02-12,Flu Vaccines,2,7.5,1,26
2025-02-12,Paracetamol,2,7.5,1,27
2025-02-13,Amoxicillin,3,4.0,1,9
2025-02-13,Bandages,3,4.0,1,8
2025-02-13,Cough Syrup,3,4.0,1,17
2025-02-13,Flu Vaccines,3,4.0,1,22
2025-02-13,Paracetamol,3,4.0,1,25
2025-02-14,Amoxicillin,4,13.0,1,12
2025-02-14,Bandages,4,13.0,1,2
2025-02-14,Cough Syrup,4,13.0,1,24
2025-02-14,Flu Vaccines,4,13.0,1,24
2025-02-14,Paracetamol,4,13.0,1,25
2025-02-15,Amoxicillin,5,8.2,1,9
2025-02-15,Bandages,5,8.2,1,1
2025-02-15,Cough Syrup,5,8.2,1,12
2025-02-15,Flu Vaccines,5,8.2,1,20
2025-02-15,Paracetamol,5,8.2,1,19
2025-02-16,Amoxicillin,6,9.6,1,2
2025-02-16,Bandages,6,9.6,1,1
2025-02-16,Cough Syrup,6,9.6,1,6
2025-02-16,Flu Vaccines,6,9.6,1,5
2025-02-16,Paracetamol,6,9.6,1,7
2025-02-17,Amoxicillin,0,19.2,1,19
2025-02-17,Bandages,0,19.2,1,10
2025-02-17,Cough Syrup,0,19.2,1,15
2025-02-17,Flu Vaccines,0,19.2,1,29
2025-02-17,Paracetamol,0,19.2,1,34
2025-02-18,Amoxicillin,1,9.8,1,7
2025-02-18,Bandages,1,9.8,1,6
2025-02-18,Cough Syrup,1,9.8,1,29
2025-02-18,Flu Vaccines,1,9.8,1,36
2025-02-18,Paracetamol,1,9.8,1,29
2025-02-19,Amoxicillin,2,1.5,1,10
2025-02-19,Bandages,2,1.5,1,12
2025-02-19,Cough Syrup,2,1.5,1,33
2025-02-19,Flu Vaccines,2,1.5,1,25
2025-02-19,Paracetamol,2,1.5,1,45
2025-02-20,Amoxicillin,3,21.1,1,14
2025-02-20,Bandages,3,21.1,1,4
2025-02-20,Cough Syrup,3,21.1,1,21
2025-02-20,Flu Vaccines,3,21.1,1,31
2025-02-20,Paracetamol,3,21.1,1,32
2025-02-21,Amoxicillin,4,7.1,1,10
2025-02-21,Bandages,4,7.1,1,8
2025-02-21,Cough Syrup,4,7.1,1,22
2025-02-21,Flu Vaccines,4,7.1,1,23
2025-02-21,Paracetamol,4,7.1,1,23
2025-02-22,Amoxicillin,5,16.1,1,7
2025-02-22,Bandages,5,16.1,1,5
2025-02-22,Cough Syrup,5,16.1,1,13
2025-02-22,Flu Vaccines,5,16.1,1,19
2025-02-22,Paracetamol,5,16.1,1,13
2025-02-23,Amoxicillin,6,4.5,1,3
2025-02-23,Bandages,6,4.5,1,2
2025-02-23,Cough Syrup,6,4.5,1,4
2025-02-23,Flu Vaccines,6,4.5,1,4
2025-02-23,Paracetamol,6,4.5,1,6
2025-02-24,Amoxicillin,0,6.8,1,17
2025-02-24,Bandages,0,6.8,1,5
2025-02-24,Cough Syrup,0,6.8,1,16
2025-02-24,Flu Vaccines,0,6.8,1,25
2025-02-24,Paracetamol,0,6.8,1,9
2025-02-25,Amoxicillin,1,11.5,1,14
2025-02-25,Bandages,1,11.5,1,6
2025-02-25,Cough Syrup,1,11.5,1,13
2025-02-25,Flu Vaccines,1,11.5,1,19
2025-02-25,Paracetamol,1,11.5,1,7
2025-02-26,Amoxicillin,2,7.4,1,21
2025-02-26,Bandages,2,7.4,1,8
2025-02-26,Cough Syrup,2,7.4,1,20
2025-02-26,Flu Vaccines,2,7.4,1,28
2025-02-26,Paracetamol,2,7.4,1,26
2025-02-27,Amoxicillin,3,12.5,1,34
2025-02-27,Bandages,3,12.5,1,6
2025-02-27,Cough Syrup,3,12.5,1,25
2025-02-27,Flu Vaccines,3,12.5,1,29
2025-02-27,Paracetamol,3,12.5,1,9
2025-02-28,Amoxicillin,4,7.2,1,16
2025-02-28,Bandages,4,7.2,1,11
2025-02-28,Cough Syrup,4,7.2,1,18
2025-02-28,Flu Vaccines,4,7.2,1,26
2025-02-28,Paracetamol,4,7.2,1,14
2025-03-01,Amoxicillin,5,16.8,0,10
2025-03-01,Bandages,5,16.8,0,8
2025-03-01,Cough Syrup,5,16.8,0,7
2025-03-01,Flu Vaccines,5,16.8,0,2
2025-03-01,Paracetamol,5,16.8,0,13
2025-03-02,Amoxicillin,6,18.9,0,3
2025-03-02,Bandages,6,18.9,0,2
2025-03-02,Cough Syrup,6,18.9,0,1
2025-03-02,Flu Vaccines,6,18.9,0,0
2025-03-02,Paracetamol,6,18.9,0,6
2025-03-03,Amoxicillin,0,18.8,0,14
2025-03-03,Bandages,0,18.8,0,8
2025-03-03,Cough Syrup,0,18.8,0,9
2025-03-03,Flu Vaccines,0,18.8,0,2
2025-03-03,Paracetamol,0,18.8,0,30
2025-03-04,Amoxicillin,1,29.5,0,19
2025-03-04,Bandages,1,29.5,0,10
2025-03-04,Cough Syrup,1,29.5,0,6
2025-03-04,Flu Vaccines,1,29.5,0,1
2025-03-04,Paracetamol,1,29.5,0,38
2025-03-05,Amoxicillin,2,25.3,0,22
2025-03-05,Bandages,2,25.3,0,6
2025-03-05,Cough Syrup,2,25.3,0,3
2025-03-05,Flu Vaccines,2,25.3,0,1
2025-03-05,Paracetamol,2,25.3,0,23
2025-03-06,Amoxicillin,3,26.0,0,12
2025-03-06,Bandages,3,26.0,0,4
2025-03-06,Cough Syrup,3,26.0,0,11
2025-03-06,Flu Vaccines,3,26.0,0,1
2025-03-06,Paracetamol,3,26.0,0,36
2025-03-07,Amoxicillin,4,20.5,0,0
2025-03-07,Bandages,4,20.5,0,10
2025-03-07,Cough Syrup,4,20.5,0,14
2025-03-07,Flu Vaccines,4,20.5,0,0
2025-03-07,Paracetamol,4,20.5,0,28
2025-03-08,Amoxicillin,5,22.8,0,13
2025-03-08,Bandages,5,22.8,0,4
2025-03-08,Cough Syrup,5,22.8,0,8
2025-03-08,Flu Vaccines,5,22.8,0,3
2025-03-08,Paracetamol,5,22.8,0,12
2025-03-09,Amoxicillin,6,26.8,0,1
2025-03-09,Bandages,6,26.8,0,0
2025-03-09,Cough Syrup,6,26.8,0,1
2025-03-09,Flu Vaccines,6,26.8,0,0
2025-03-09,Paracetamol,6,26.8,0,4
2025-03-10,Amoxicillin,0,27.3,0,13
2025-03-10,Bandages,0,27.3,0,8
2025-03-10,Cough Syrup,0,27.3,0,2
2025-03-10,Flu Vaccines,0,27.3,0,0
2025-03-10,Paracetamol,0,27.3,0,33
2025-03-11,Amoxicillin,1,8.5,0,14
2025-03-11,Bandages,1,8.5,0,8
2025-03-11,Cough Syrup,1,8.5,0,13
2025-03-11,Flu Vaccines,1,8.5,0,5
2025-03-11,Paracetamol,1,8.5,0,16
2025-03-12,Amoxicillin,2,27.6,0,10
2025-03-12,Bandages,2,27.6,0,11
2025-03-12,Cough Syrup,2,27.6,0,11
2025-03-12,Flu Vaccines,2,27.6,0,2
2025-03-12,Paracetamol,2,27.6,0,35
2025-03-13,Amoxicillin,3,24.4,0,16
2025-03-13,Bandages,3,24.4,0,8
2025-03-13,Cough Syrup,3,24.4,0,9
2025-03-13,Flu Vaccines,3,24.4,0,0
2025-03-13,Paracetamol,3,24.4,0,13
2025-03-14,Amoxicillin,4,13.2,0,27
2025-03-14,Bandages,4,13.2,0,7
2025-03-14,Cough Syrup,4,13.2,0,10
2025-03-14,Flu Vaccines,4,13.2,0,3
2025-03-14,Paracetamol,4,13.2,0,45
2025-03-15,Amoxicillin,5,14.3,0,9
2025-03-15,Bandages,5,14.3,0,4
2025-03-15,Cough Syrup,5,14.3,0,6
2025-03-15,Flu Vaccines,5,14.3,0,0
2025-03-15,Paracetamol,5,14.3,0,19
2025-03-16,Amoxicillin,6,8.6,0,2
2025-03-16,Bandages,6,8.6,0,0
2025-03-16,Cough Syrup,6,8.6,0,2
2025-03-16,Flu Vaccines,6,8.6,0,1
2025-03-16,Paracetamol,6,8.6,0,5
2025-03-17,Amoxicillin,0,22.9,0,7
2025-03-17,Bandages,0,22.9,0,11
2025-03-17,Cough Syrup,0,22.9,0,9
2025-03-17,Flu Vaccines,0,22.9,0,1
2025-03-17,Paracetamol,0,22.9,0,40
2025-03-18,Amoxicillin,1,12.3,0,8
2025-03-18,Bandages,1,12.3,0,0
2025-03-18,Cough Syrup,1,12.3,0,3
2025-03-18,Flu Vaccines,1,12.3,0,4
2025-03-18,Paracetamol,1,12.3,0,24
2025-03-19,Amoxicillin,2,17.3,0,17
2025-03-19,Bandages,2,17.3,0,11
2025-03-19,Cough Syrup,2,17.3,0,8
2025-03-19,Flu Vaccines,2,17.3,0,1
2025-03-19,Paracetamol,2,17.3,0,42
2025-03-20,Amoxicillin,3,8.8,0,13
2025-03-20,Bandages,3,8.8,0,8
2025-03-20,Cough Syrup,3,8.8,0,7
2025-03-20,Flu Vaccines,3,8.8,0,2
2025-03-20,Paracetamol,3,8.8,0,31
2025-03-21,Amoxicillin,4,5.1,0,11
2025-03-21,Bandages,4,5.1,0,9
2025-03-21,Cough Syrup,4,5.1,0,10
2025-03-21,Flu Vaccines,4,5.1,0,0
2025-03-21,Paracetamol,4,5.1,0,34
2025-03-22,Amoxicillin,5,17.9,0,9
2025-03-22,Bandages,5,17.9,0,5
2025-03-22,Cough Syrup,5,17.9,0,7
2025-03-22,Flu Vaccines,5,17.9,0,0
2025-03-22,Paracetamol,5,17.9,0,12
2025-03-23,Amoxicillin,6,16.5,0,3
2025-03-23,Bandages,6,16.5,0,1
2025-03-23,Cough Syrup,6,16.5,0,2
2025-03-23,Flu Vaccines,6,16.5,0,0
2025-03-23,Paracetamol,6,16.5,0,7
2025-03-24,Amoxicillin,0,22.6,0,20
2025-03-24,Bandages,0,22.6,0,5
2025-03-24,Cough Syrup,0,22.6,0,8
2025-03-24,Flu Vaccines,0,22.6,0,0
2025-03-24,Paracetamol,0,22.6,0,16
2025-03-25,Amoxicillin,1,30.4,0,10
2025-03-25,Bandages,1,30.4,0,6
2025-03-25,Cough Syrup,1,30.4,0,5
2025-03-25,Flu Vaccines,1,30.4,0,2
2025-03-25,Paracetamol,1,30.4,0,24
2025-03-26,Amoxicillin,2,21.9,0,13
2025-03-26,Bandages,2,21.9,0,8
2025-03-26,Cough Syrup,2,21.9,0,3
2025-03-26,Flu Vaccines,2,21.9,0,0
2025-03-26,Paracetamol,2,21.9,0,29
2025-03-27,Amoxicillin,3,30.5,0,15
2025-03-27,Bandages,3,30.5,0,13
2025-03-27,Cough Syrup,3,30.5,0,4
2025-03-27,Flu Vaccines,3,30.5,0,3
2025-03-27,Paracetamol,3,30.5,0,32
2025-03-28,Amoxicillin,4,21.2,0,23
2025-03-28,Bandages,4,21.2,0,9
2025-03-28,Cough Syrup,4,21.2,0,13
2025-03-28,Flu Vaccines,4,21.2,0,5
2025-03-28,Paracetamol,4,21.2,0,22
2025-03-29,Amoxicillin,5,21.4,0,8
2025-03-29,Bandages,5,21.4,0,2
2025-03-29,Cough Syrup,5,21.4,0,1
2025-03-29,Flu Vaccines,5,21.4,0,1
2025-03-29,Paracetamol,5,21.4,0,25
2025-03-30,Amoxicillin,6,18.9,0,3
2025-03-30,Bandages,6,18.9,0,1
2025-03-30,Cough Syrup,6,18.9,0,0
2025-03-30,Flu Vaccines,6,18.9,0,0
2025-03-30,Paracetamol,6,18.9,0,5
2025-03-31,Amoxicillin,0,9.1,0,18
2025-03-31,Bandages,0,9.1,0,11
2025-03-31,Cough Syrup,0,9.1,0,6
2025-03-31,Flu Vaccines,0,9.1,0,2
2025-03-31,Paracetamol,0,9.1,0,29
2025-04-01,Amoxicillin,1,26.3,0,17
2025-04-01,Bandages,1,26.3,0,10
2025-04-01,Cough Syrup,1,26.3,0,7
